Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,153.4499969482422,154.41000366210938,149.50999450683594,151.50999450683594,151.50999450683594,641900
2021-01-05,150.75999450683594,152.47999572753906,149.4199981689453,151.72000122070312,151.72000122070312,723500
2021-01-06,153.0,156.08999633789062,151.41000366210938,155.77999877929688,155.77999877929688,762400
2021-01-07,155.8800048828125,158.36000061035156,155.11000061035156,155.6199951171875,155.6199951171875,978300
2021-01-08,156.02000427246094,158.10000610351562,154.69000244140625,156.2100067138672,156.2100067138672,578500
2021-01-11,154.8699951171875,155.72000122070312,154.10000610351562,155.00999450683594,155.00999450683594,447300
2021-01-12,154.3699951171875,155.50999450683594,154.14999389648438,154.75999450683594,154.75999450683594,512300
2021-01-13,155.08999633789062,156.07000732421875,153.36000061035156,154.22000122070312,154.22000122070312,689500
2021-01-14,154.41000366210938,155.02000427246094,153.3699951171875,153.57000732421875,153.57000732421875,458700
2021-01-15,153.0399932861328,154.08999633789062,150.86000061035156,151.57000732421875,151.57000732421875,691600
2021-01-19,152.47000122070312,152.91000366210938,151.07000732421875,151.55999755859375,151.55999755859375,384700
2021-01-20,152.52999877929688,152.6300048828125,150.5500030517578,152.49000549316406,152.49000549316406,413100
2021-01-21,152.3000030517578,153.61000061035156,150.75999450683594,151.10000610351562,151.10000610351562,505200
2021-01-22,150.47000122070312,151.00999450683594,148.7899932861328,148.94000244140625,148.94000244140625,852100
2021-01-25,148.9199981689453,150.7100067138672,148.22999572753906,150.6699981689453,150.6699981689453,725500
2021-01-26,151.39999389648438,152.4199981689453,149.85000610351562,151.7899932861328,151.7899932861328,549900
