Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,734.989990234375,736.9199829101562,714.6799926757812,723.469970703125,723.469970703125,408300
2021-01-05,720.489990234375,728.0800170898438,717.6900024414062,719.8599853515625,719.8599853515625,390600
2021-01-06,715.0,726.010009765625,713.5499877929688,722.3499755859375,722.3499755859375,549600
2021-01-07,724.7100219726562,740.02001953125,723.989990234375,735.1300048828125,735.1300048828125,502400
2021-01-08,733.510009765625,734.47998046875,721.1900024414062,728.77001953125,728.77001953125,401200
2021-01-11,725.7100219726562,738.6099853515625,719.1199951171875,734.9400024414062,734.9400024414062,260600
2021-01-12,734.0399780273438,740.8499755859375,729.6099853515625,739.1599731445312,739.1599731445312,308900
2021-01-13,741.25,741.25,726.8499755859375,728.1400146484375,728.1400146484375,402600
2021-01-14,726.4099731445312,728.1099853515625,716.489990234375,718.780029296875,718.780029296875,408100
2021-01-15,717.9000244140625,728.5700073242188,712.0900268554688,725.5499877929688,725.5499877929688,708800
2021-01-19,729.489990234375,737.6300048828125,725.4299926757812,725.6099853515625,725.6099853515625,451100
2021-01-20,727.6099853515625,737.0,723.0999755859375,736.219970703125,736.219970703125,423900
2021-01-21,737.0,747.969970703125,733.8599853515625,736.3499755859375,736.3499755859375,303200
2021-01-22,732.7100219726562,737.469970703125,727.9199829101562,732.1699829101562,732.1699829101562,308300
2021-01-25,735.0700073242188,741.3699951171875,731.780029296875,734.280029296875,734.280029296875,400200
2021-01-26,737.3200073242188,737.3200073242188,721.0599975585938,723.6400146484375,723.6400146484375,437800
